iter	Logloss
115	0.008422969101
116	0.00830191574
117	0.008180716603
118	0.008058531775
119	0.007956478343
120	0.007866653748
121	0.00773871213
122	0.007612453066
123	0.007510258626
124	0.007379398763
125	0.007295629322
126	0.007188475092
127	0.007128714417
128	0.007020143979
129	0.006932785315
130	0.006833650128
131	0.006757162676
132	0.006678271283
133	0.006587504593
134	0.006502461996
135	0.006404202147
136	0.006294070407
137	0.006240176195
138	0.006187092606
139	0.006117114667
140	0.006027424268
141	0.005968421764
142	0.005888156398
143	0.005802017075
144	0.005713628782
145	0.005615099519
146	0.005527862789
147	0.005450432902
148	0.005392503624
149	0.005315037634
150	0.005243930611
151	0.00519243387
152	0.005108931799
153	0.005059103648
154	0.00498168466
155	0.004908145086
156	0.004867155457
157	0.004811770106
158	0.004744852101
159	0.004698188107
160	0.004647819767
161	0.004585168435
162	0.004521141768
163	0.004482105811
164	0.00443481716
165	0.004391042801
166	0.004360498637
167	0.004328256933
168	0.004283039119
169	0.004236223218
170	0.004187447856
171	0.004134076462
172	0.004083447905
173	0.004036714429
174	0.00399057155
175	0.003953866647
176	0.003899477886
177	0.003871810756
178	0.003838584041
179	0.003796473164
180	0.003769229397
181	0.003737876653
182	0.003695652356
183	0.003663054727
184	0.003624972104
185	0.003584441602
186	0.003549767004
187	0.003515360798
188	0.003489598633
189	0.003467526849
190	0.003429954102
191	0.003401668445
192	0.003369289479
193	0.00333508661
194	0.003300525091
195	0.003272882143
196	0.003235085282
197	0.003208086746
198	0.003171176121
199	0.003155122707
200	0.003130550252
201	0.003111375255
202	0.003078509234
203	0.003058404746
204	0.003031246128
205	0.003014743465
206	0.00299150922
207	0.002961834263
208	0.002939390205
209	0.002916896421
210	0.002892455777
211	0.002876307676
212	0.002853770976
213	0.002831750112
214	0.002805700312
215	0.002789113351
216	0.002770634707
217	0.002747817695
218	0.00273018084
219	0.002710253633
220	0.002694785877
221	0.002674331254
222	0.00265399039
223	0.002632889311
224	0.002618679044
225	0.002606681814
226	0.002590545124
227	0.002572702718
228	0.002555760002
229	0.002541081072
230	0.002527819541
231	0.002506700411
232	0.002493764492
233	0.002476054068
234	0.002463204661
235	0.002450184104
236	0.002436483542
237	0.002423890435
238	0.002405846906
239	0.002389430415
240	0.002376166159
241	0.002364486877
242	0.002348263505
243	0.002332853822
244	0.002317303812
245	0.002302235919
246	0.002292072128
247	0.002280544924
248	0.00226317646
249	0.002252979462
250	0.002242375278
251	0.002231416021
252	0.002215578887
253	0.00220210346
254	0.002191277888
255	0.00217614477
256	0.002165317495
257	0.002154809019
258	0.002145928773
259	0.002132960497
260	0.002123349839
261	0.002112398074
262	0.002103231385
263	0.002093044945
264	0.00208255367
265	0.002072896349
266	0.002063502481
267	0.002054724244
268	0.002046284222
269	0.002037767224
270	0.002024940466
271	0.002012718952
272	0.002002954343
273	0.001990666923
274	0.001981254833
275	0.001973885651
276	0.001965747398
277	0.001957694635
278	0.001948420658
279	0.001940016739
280	0.001934308483
281	0.001924069251
282	0.001911015485
283	0.001900301799
284	0.001886349195
285	0.001879505555
286	0.001870376502
287	0.001859313874
288	0.001852227728
289	0.001844141928
290	0.001835878335
291	0.00183045482
292	0.001819116647
293	0.001812283396
294	0.001803548415
295	0.001794891772
296	0.001786934717
297	0.001780500307
298	0.001774040351
299	0.00176771919
300	0.001760734543
301	0.001754604627
302	0.001749075356
303	0.001742827083
304	0.001736575573
305	0.001730289664
306	0.00172291963
307	0.001714930219
308	0.001708828402
309	0.001702564461
310	0.0016981624
311	0.001690756604
312	0.001685056352
313	0.001679369896
314	0.001672404833
315	0.001672402279
316	0.001665791609
317	0.001657341027
318	0.001650573512
319	0.001645044922
320	0.001637702988
321	0.001631853384
322	0.001625343021
323	0.001618752105
324	0.001612334895
325	0.001608532457
326	0.00160191804
327	0.001598125309
328	0.00159271082
329	0.001587745069
330	0.001581767401
331	0.001577963089
332	0.00157394931
333	0.001567826206
334	0.001561771733
335	0.001558023791
336	0.001554454662
337	0.001549563502
338	0.001545774177
339	0.001542141187
340	0.001535628268
341	0.001532086558
342	0.001527877446
343	0.001520364702
344	0.00151559786
345	0.001510007962
346	0.001504951272
347	0.001501319303
348	0.001496982126
349	0.001491499176
350	0.001485714116
351	0.001479374562
352	0.001473911368
353	0.001468293541
354	0.001464110655
355	0.001459970854
356	0.001456903257
357	0.0014535969
358	0.001450314555
359	0.001446447233
360	0.001441287341
361	0.001441162853
362	0.001436398225
363	0.001431472494
364	0.001428085245
365	0.001423272508
366	0.001419412168
367	0.001414737969
368	0.001409779881
369	0.001409786693
370	0.001406070937
371	0.001400971587
372	0.001400955068
373	0.001397050705
374	0.001393733194
375	0.001389873621
376	0.001386219087
377	0.001382647745
378	0.001378712304
379	0.001374999443
380	0.001371042288
381	0.001366408535
382	0.001363076378
383	0.001363068459
384	0.001359337291
385	0.001355719372
386	0.001351169151
387	0.001349597801
388	0.001346141751
389	0.001342410158
390	0.001336109687
391	0.001332809036
392	0.001329096771
393	0.001324793739
394	0.001322087771
395	0.001322103013
396	0.001316583449
397	0.00131446859
398	0.001310418452
399	0.001307884827
400	0.00130786056
401	0.001307890447
402	0.001304548072
403	0.001301613734
404	0.001297949493
405	0.001293742425
406	0.001293740466
407	0.001293651485
408	0.001293604823
409	0.001290847851
410	0.00129085594
411	0.001287348034
412	0.001286242878
413	0.001281162601
414	0.001281144464
415	0.001278218811
416	0.001278226134
417	0.001277483119
418	0.001277501171
419	0.001277452465
420	0.001277447356
421	0.001274388614
422	0.001274408539
423	0.001270682991
424	0.001270664258
425	0.001266226434
426	0.001266221155
427	0.00126620123
428	0.001266166574
429	0.001263192045
430	0.001263201071
431	0.001263161306
432	0.001259389352
433	0.00125854024
434	0.00125651598
435	0.001256302596
436	0.001253196851
437	0.001253232444
438	0.001253226228
439	0.001250397049
440	0.001248786275
441	0.00124497149
442	0.001244944413
443	0.001241996706
444	0.001240815596
445	0.001240747051
446	0.001240608938
447	0.001240606554
448	0.001239867116
449	0.001239822753
450	0.001239834589
451	0.001239826074
452	0.001236528487
453	0.001233909798
454	0.001233874631
455	0.001233823286
456	0.001233855388
457	0.001231254835
458	0.001230495046
459	0.001227286866
460	0.001227233733
461	0.001227236032
462	0.001224702408
463	0.001224702408
464	0.001224702408
465	0.001221400478
466	0.001218742195
467	0.001218717331
468	0.001216141557
469	0.001215785036
470	0.001215788102
471	0.001215828207
472	0.001215756341
473	0.001212693938
474	0.001209864674
475	0.001206865707
476	0.001203613335
477	0.001203667405
478	0.001200843335
479	0.001197504451
480	0.001197523099
481	0.00119719953
482	0.001193874866
483	0.001193874866
484	0.001190999196
485	0.001189058042
486	0.00118907388
487	0.001188997415
488	0.001189006867
489	0.001188992306
490	0.001188948965
491	0.001186231418
492	0.001184808228
493	0.00118478643
494	0.001184751008
495	0.001184763439
496	0.001184709029
497	0.001181837105
498	0.001181793083
499	0.00117897327
500	0.00117897327
501	0.00117897327
502	0.00117897327
503	0.001175955656
504	0.001175899883
505	0.001175898946
506	0.001173384735
507	0.001173349824
508	0.001173384991
509	0.001173380308
510	0.001173318489
511	0.001173322321
512	0.001173331772
513	0.001173288602
514	0.001173252583
515	0.001173218013
516	0.001173243728
517	0.001170919145
518	0.001170826758
519	0.001170808621
520	0.001170785971
521	0.001170790059
522	0.001168194275
523	0.001168194275
524	0.001165864157
525	0.001164967362
526	0.001164884256
527	0.001164884256
528	0.001164884256
529	0.001162124219
530	0.001162123453
531	0.001159456314
532	0.00115666426
533	0.001156552544
534	0.001156576982
535	0.001156588477
536	0.001153768324
537	0.001151212986
538	0.001151264246
539	0.001151236317
540	0.001151104846
541	0.001151108678
542	0.001151032214
543	0.001151050861
544	0.001149060917
545	0.001149093188
546	0.001144973057
547	0.0011449688
548	0.001142217533
549	0.001142267516
550	0.001139554992
551	0.001138711671
552	0.001138645169
553	0.001135693886
554	0.001132696877
555	0.001131827671
556	0.001131829544
557	0.001131774708
558	0.001129364209
559	0.001129363698
560	0.001127363535
561	0.001126559639
562	0.001126595231
563	0.00112654891
564	0.001123750555
565	0.001122525594
566	0.001122515206
567	0.001119913206
568	0.001117550136
569	0.001114582418
570	0.001114551169
571	0.001114593914
572	0.001112070081
573	0.00111202078
574	0.001109005038
575	0.001109002654
576	0.001108997545
577	0.001108973192
578	0.001106475841
579	0.001106445443
580	0.001106402698
581	0.001104077093
582	0.001104060404
583	0.001104138912
584	0.001104087567
585	0.001101511367
586	0.001098727573
587	0.001098762229
588	0.001098714375
589	0.001098780111
590	0.001098730213
591	0.001095941565
592	0.001095924365
593	0.001095918916
594	0.001095877448
595	0.001095722901
596	0.001095677261
597	0.001093986958
598	0.001093980571
599	0.001094021784
600	0.001091484583
601	0.001091507829
602	0.001091458612
603	0.00109133787
604	0.001091261321
605	0.001088947041
606	0.001088893993
607	0.001088906169
608	0.001088899272
609	0.00108890651
610	0.001088927286
611	0.001088897484
612	0.001086039951
613	0.001086039184
614	0.001083389841
615	0.001081139169
616	0.001081150408
617	0.001081095913
618	0.001081056403
619	0.001081029666
620	0.001080983004
621	0.001081026005
622	0.001078916595
623	0.001076389868
624	0.001073333254
625	0.001073369187
626	0.001071304907
627	0.001071314444
628	0.00107127817
629	0.001071127796
630	0.001071144656
631	0.001069293164
632	0.001067041725
633	0.001066986974
634	0.001066947635
635	0.001066972328
636	0.001066935373
637	0.001066925411
638	0.001065111981
639	0.001065062168
640	0.001065025128
641	0.001064974464
642	0.001064967482
643	0.00106486658
644	0.001064882843
645	0.001064859938
646	0.001064693556
647	0.001064671928
648	0.001064687851
649	0.001064625692
650	0.001064625692
651	0.001064668522
652	0.001062535526
653	0.001061346838
654	0.001061225245
655	0.001061234952
656	0.001061241082
657	0.001059262037
658	0.001057398879
659	0.001057389428
660	0.001057248931
661	0.001054909533
662	0.001052625481
663	0.001052561704
664	0.001052565621
665	0.001051435942
666	0.001051437304
667	0.001051455867
668	0.00105142053
669	0.001051424958
670	0.001051425809
671	0.001051423255
672	0.001051394134
673	0.001049340071
674	0.001047492667
675	0.001047337184
676	0.001045070843
677	0.001045118868
678	0.001045046916
679	0.001045007833
680	0.001042804333
681	0.001042813018
682	0.001040541909
683	0.001040554171
684	0.001040575799
685	0.001040543272
686	0.001040540377
687	0.001039290552
688	0.00103729371
689	0.00103515288
690	0.001035127079
691	0.001035123163
692	0.001035048231
693	0.001035048231
694	0.001035083568
695	0.00103504457
696	0.001033887302
697	0.001033866185
698	0.001033771158
699	0.001031689933
700	0.001031612787
701	0.001031516739
702	0.00103150882
703	0.001029180491
704	0.001028111438
705	0.001026674114
706	0.001026650527
707	0.001024654537
708	0.001024625586
709	0.001024597998
710	0.001024597998
711	0.001024616475
712	0.001024626267
713	0.001023743096
714	0.001022195674
715	0.001022171917
716	0.001022104819
717	0.001020233062
718	0.001020209731
719	0.001020149189
720	0.001018222851
721	0.001015475246
722	0.001015459578
723	0.001015451063
724	0.001015436588
725	0.001015462133
726	0.001015425518
727	0.00101542952
728	0.00101354167
729	0.00101154883
730	0.001011586636
731	0.001011567903
732	0.001011579824
733	0.001011556068
734	0.001011556153
735	0.001011547979
736	0.001011544317
737	0.001009469648
738	0.001009459771
739	0.001009428947
740	0.001009378368
741	0.00100940783
742	0.001009388245
743	0.00100940221
744	0.001009359806
745	0.001007419333
746	0.00100739217
747	0.001007400685
748	0.00100743236
749	0.001007412776
750	0.001007413457
751	0.001007414138
752	0.001007362538
753	0.001005295788
754	0.001000707164
755	0.001000685281
756	0.001000737563
757	0.00100068792
758	0.001000661098
759	0.001000630955
760	0.001000635213
761	0.0009990022149
762	0.0009972694217
763	0.0009972694217
764	0.0009972731683
765	0.0009953851474
766	0.0009954061793
767	0.0009953843811
768	0.0009941751724
769	0.0009941234015
770	0.0009933063916
771	0.0009932940449
772	0.000990747222
773	0.000990713588
774	0.0009906957065
775	0.0009892498673
776	0.0009892413523
777	0.0009892025241
778	0.0009892300274
779	0.0009892193837
780	0.0009869247738
781	0.0009869607069
782	0.0009853228554
783	0.0009831277002
784	0.000983101389
785	0.000983094577
786	0.0009829070777
787	0.0009828866418
788	0.000982861693
789	0.0009828754872
790	0.0009829063114
791	0.0009829161036
792	0.0009810102865
793	0.0009799654164
794	0.0009779173144
795	0.0009779491603
796	0.000977964913
797	0.0009778857239
798	0.0009778815516
799	0.0009747569039
800	0.0009746709029
801	0.0009746672414
802	0.0009746428035
803	0.0009746400787
804	0.0009733504037
805	0.0009733108943
806	0.0009733059557
807	0.0009733096171
808	0.0009706261292
809	0.0009706266401
810	0.0009706235747
811	0.0009705465995
812	0.0009705238646
813	0.000970468262
814	0.0009693996352
815	0.0009693877994
816	0.0009694115561
817	0.0009693656605
818	0.0009693648942
819	0.000967746031
820	0.0009677816235
821	0.0009677765145
822	0.0009677407517
823	0.0009677089058
824	0.0009675475474
825	0.0009675488247
826	0.0009654332842
827	0.0009654011829
828	0.0009635321504
829	0.0009635168234
830	0.0009634996232
831	0.0009618916592
832	0.0009618930216
833	0.0009619238458
834	0.0009619115842
835	0.0009618577697
836	0.0009618824631
837	0.0009601994823
838	0.0009602099557
839	0.0009601971833
840	0.0009602224727
841	0.0009594495703
842	0.000958745639
843	0.0009587842118
844	0.0009587630947
845	0.0009586854383
846	0.0009571363978
847	0.0009546550549
848	0.0009542803117
849	0.0009542731592
850	0.0009542820147
851	0.0009542654957
852	0.0009542389291
853	0.0009542862722
854	0.0009541997603
855	0.0009542362043
856	0.0009542413133
857	0.0009541999306
858	0.000954240036
859	0.0009537650719
860	0.0009537855929
861	0.0009537266694
862	0.0009517303383
863	0.0009516560879
864	0.0009516893814
865	0.0009517236115
866	0.0009516849536
867	0.0009517448989
868	0.0009516752466
869	0.0009516727772
870	0.0009516823991
871	0.0009516580464
872	0.0009516302876
873	0.0009516687752
874	0.0009516489354
875	0.0009516226242
876	0.000951662985
877	0.0009516548107
878	0.0009516465512
879	0.0009516445927
880	0.0009516818882
881	0.0009516439967
882	0.0009516506384
883	0.0009516531077
884	0.0009516237311
885	0.0009516410165
886	0.0009515999744
887	0.0009502879902
888	0.0009502715563
889	0.0009502959943
890	0.0009502833921
891	0.0009502009674
892	0.0009502220845
893	0.0009501150515
894	0.0009501183723
895	0.000950129612
896	0.0009501214377
897	0.0009501485152
898	0.0009501042375
899	0.0009497323043
900	0.000949685472
901	0.0009497149338
902	0.0009497076109
903	0.0009479544669
904	0.0009479362449
905	0.0009467744645
906	0.0009448335658
907	0.0009443825287
908	0.0009443203695
909	0.0009443203695
910	0.0009442687689
911	0.0009442651926
912	0.0009443136427
913	0.0009443056387
914	0.0009443023178
915	0.0009443184111
916	0.0009443028287
917	0.000944319518
918	0.0009442255981
919	0.0009441966472
920	0.0009441807243
921	0.0009441499001
922	0.0009441691439
923	0.0009441382346
924	0.0009441201829
925	0.0009430501938
926	0.000943033249
927	0.0009430169003
928	0.0009430029358
929	0.0009429962941
930	0.0009430050645
931	0.0009415045592
932	0.0009414796104
933	0.0009401175583
934	0.0009401087879
935	0.0009400560803
936	0.0009400938867
937	0.0009400535258
938	0.0009400535258
939	0.0009400952491
940	0.0009384000068
941	0.0009383438933
942	0.0009383478102
943	0.0009383154533
944	0.0009383799116
945	0.0009368254215
946	0.0009367991954
947	0.0009368387048
948	0.0009351652608
949	0.0009351717322
950	0.00093517335
951	0.0009351190246
952	0.0009351184285
953	0.0009351043789
954	0.0009350881153
955	0.0009351017392
956	0.0009350937352
957	0.0009350772162
958	0.0009350608675
959	0.0009350865826
960	0.000935058909
961	0.0009346775242
962	0.0009328682667
963	0.0009328918531
964	0.0009329259981
965	0.000932890661
966	0.0009328778886
967	0.0009329010493
968	0.0009328837639
969	0.0009329030077
970	0.0009328605181
971	0.0009328561754
972	0.0009328629874
973	0.0009328514071
974	0.0009315200088
975	0.0009314166372
976	0.0009313978192
977	0.0009314116986
978	0.0009314239601
979	0.0009314026727
980	0.0009295524583
981	0.0009295493077
982	0.000929569403
983	0.0009295406225
984	0.0009295452206
985	0.00092951644
986	0.0009282426028
987	0.0009282264244
988	0.000928255801
989	0.0009281791664
990	0.0009281974736
991	0.0009282219966
992	0.0009281728654
993	0.0009281459581
994	0.0009280987001
995	0.0009280883119
996	0.0009280961456
997	0.0009281449363
998	0.0009281449363
999	0.0009281449363
